url,source_page,file,bytes,content_type
https://journal.uod.ac/index.php/uodjournal/article/download/2912/1567/,https://journal.uod.ac/index.php/uodjournal/article/view/2912/1567,article_2912_1567_3011691c.pdf,1106944,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2913/1568/,https://journal.uod.ac/index.php/uodjournal/article/view/2913/1568,article_2913_1568_1aae482b.pdf,1526625,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2923/1573/,https://journal.uod.ac/index.php/uodjournal/article/view/2923/1573,article_2923_1573_4c7f8896.pdf,2660832,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2980/1813/,https://journal.uod.ac/index.php/uodjournal/article/view/2980/1813,article_2980_1813_373e5bb2.pdf,930078,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2981/1732/,https://journal.uod.ac/index.php/uodjournal/article/view/2981/1732,article_2981_1732_174e37b1.pdf,1472931,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/3031/1643/,https://journal.uod.ac/index.php/uodjournal/article/view/3031/1643,article_3031_1643_4f5dd5b7.pdf,1707865,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/3118/1740/,https://journal.uod.ac/index.php/uodjournal/article/view/3118/1740,article_3118_1740_dc6f4031.pdf,1616545,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/3126/1753/,https://journal.uod.ac/index.php/uodjournal/article/view/3126/1753,article_3126_1753_64fff366.pdf,1256184,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/3153/1763/,https://journal.uod.ac/index.php/uodjournal/article/view/3153/1763,article_3153_1763_cd3b6f6c.pdf,1148770,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/3154/1764/,https://journal.uod.ac/index.php/uodjournal/article/view/3154/1764,article_3154_1764_b9edbd8b.pdf,1076762,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/3162/1794/,https://journal.uod.ac/index.php/uodjournal/article/view/3162/1794,article_3162_1794_5a72286c.pdf,320448,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/3163/1793/,https://journal.uod.ac/index.php/uodjournal/article/view/3163/1793,article_3163_1793_5632325f.pdf,1034198,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/3164/1792/,https://journal.uod.ac/index.php/uodjournal/article/view/3164/1792,article_3164_1792_b195cd39.pdf,683214,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/3168/1791/,https://journal.uod.ac/index.php/uodjournal/article/view/3168/1791,article_3168_1791_4e115b28.pdf,505494,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/3187/1790/,https://journal.uod.ac/index.php/uodjournal/article/view/3187/1790,article_3187_1790_e9f3b5c2.pdf,692463,application/pdf
