url,status,depth,content_type,title
https://zcks.uoz.edu.krd/?p=3930,200,2,text/html,شەشەمین کۆنفرانسێ ناڤدەولەتییێ سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=3942,200,3,text/html,گۆڤارا رووگەهـ ژمارە 15 - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=3969,200,7,text/html,بيرمەندێ گەڕۆك - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=4018,200,7,text/html,بەلاڤەکرنا کۆمەکا دیوان و مەولوودنامەیان ل نێزیك - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=4074,200,7,text/html,"تەحسین ناڤشکی ""ئەز، ڕۆمان و ژیان"" - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی"
https://zcks.uoz.edu.krd/?p=4088,404,4,text/html,
https://zcks.uoz.edu.krd/?p=4093,404,3,text/html,
https://zcks.uoz.edu.krd/?p=4098,404,3,text/html,
https://zcks.uoz.edu.krd/?p=4103,404,3,text/html,
https://zcks.uoz.edu.krd/?p=4109,200,6,text/html,ئەز، ڕۆمان و ژيان - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=4118,404,3,text/html,
https://zcks.uoz.edu.krd/?p=4123,404,3,text/html,
https://zcks.uoz.edu.krd/?p=4128,404,4,text/html,
https://zcks.uoz.edu.krd/?p=4133,404,3,text/html,
https://zcks.uoz.edu.krd/?p=4138,404,3,text/html,
https://zcks.uoz.edu.krd/?p=4143,404,4,text/html,
https://zcks.uoz.edu.krd/?p=4149,404,3,text/html,
https://zcks.uoz.edu.krd/?p=4154,404,3,text/html,
https://zcks.uoz.edu.krd/?p=4159,404,3,text/html,
https://zcks.uoz.edu.krd/?p=4164,404,4,text/html,
https://zcks.uoz.edu.krd/?p=4172,404,3,text/html,
https://zcks.uoz.edu.krd/?p=4177,404,4,text/html,
