url,source_page,file,bytes,content_type
https://zcks.uoz.edu.krd/wp-content/uploads/9-خواندنەکا-ڕەخنەیی-بۆ-ئەفساناکولۆخک-ل-دویڤ-بنەمایێن-تیۆرا-ڕەخنەیا-ئەفسانەیی.pdf,https://zcks.uoz.edu.krd/?product=%D8%A6%DB%95%DA%A4%D8%B3%D8%A7%D9%86%DB%95%DB%8C%D8%A7-%DA%A9%D9%88%D8%B1%D8%AF%DB%8C-%D8%A6%DB%95%D8%AF%DB%95%D8%A8%D8%8C%D8%B2%D9%85%D8%A7%D9%86%D8%8C%D8%AF%DB%8C%D8%B1%DB%86%DA%A9-%D9%88-%D8%AC,9-خواندنەکا-ڕەخنەیی-بۆ-ئەفساناکولۆخک-ل-دویڤ-بنەمایێن-تیۆرا-ڕەخنەیا-ئەفسانەیی_52b9476e.pdf,1281053,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/12-تایبه‌تمه‌ندییه‌كانی-ئه‌فسانه‌ی-كوردیی-خۆراسان.pdf,https://zcks.uoz.edu.krd/?product=%D8%A6%DB%95%DA%A4%D8%B3%D8%A7%D9%86%DB%95%DB%8C%D8%A7-%DA%A9%D9%88%D8%B1%D8%AF%DB%8C-%D8%A6%DB%95%D8%AF%DB%95%D8%A8%D8%8C%D8%B2%D9%85%D8%A7%D9%86%D8%8C%D8%AF%DB%8C%D8%B1%DB%86%DA%A9-%D9%88-%D8%AC,12-تایبه_تمه_ندییه_كانی-ئه_فسانه_ی-كوردیی-خۆراسان_cf2ecfc5.pdf,1518557,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/15-ڕۆلێ-گيانه‌وه‌ران-د-پێشدا‌برنا-ڕويدانێن-ئه‌فسانه‌يا-فۆلكلۆرييا-كورديدا-ئه‌فسانه‌يا-ده‌روێش-و-حاكم-وه‌ك-نموونه.pdf,https://zcks.uoz.edu.krd/?product=%D8%A6%DB%95%DA%A4%D8%B3%D8%A7%D9%86%DB%95%DB%8C%D8%A7-%DA%A9%D9%88%D8%B1%D8%AF%DB%8C-%D8%A6%DB%95%D8%AF%DB%95%D8%A8%D8%8C%D8%B2%D9%85%D8%A7%D9%86%D8%8C%D8%AF%DB%8C%D8%B1%DB%86%DA%A9-%D9%88-%D8%AC,15-ڕۆلێ-گيانه_وه_ران-د-پێشدا_برنا-ڕويدانێن-ئه_فسانه_يا-فۆلكلۆرييا-كورديدا-ئه_فسانه_يا-ده_روێش-و-حاكم-وه_ك-نموونه_5581f0c7.pdf,1277873,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/54-Heroism-in-Aeschyluss-Prometheus-Bound-and-Ferdowsis-Shahnameh-Kawa-the-Blacksmith.pdf,https://zcks.uoz.edu.krd/?product=%D8%A6%DB%95%DA%A4%D8%B3%D8%A7%D9%86%DB%95%DB%8C%D8%A7-%DA%A9%D9%88%D8%B1%D8%AF%DB%8C-%D8%A6%DB%95%D8%AF%DB%95%D8%A8%D8%8C%D8%B2%D9%85%D8%A7%D9%86%D8%8C%D8%AF%DB%8C%D8%B1%DB%86%DA%A9-%D9%88-%D8%AC,54-Heroism-in-Aeschyluss-Prometheus-Bound-and-Ferdowsis-Shahnameh-Kawa-the-Blacksmith_62f8a0db.pdf,1289490,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/38-شیکردنەوەی-شێوازی-بەکارهێنانی-زمان-لە-دەقی-ئەفسانەی-کوردی-ئەفسانەی-سەلیمی-جەوهەریی-بە-نموونە.pdf,https://zcks.uoz.edu.krd/?product=%D8%A6%DB%95%DA%A4%D8%B3%D8%A7%D9%86%DB%95%DB%8C%D8%A7-%DA%A9%D9%88%D8%B1%D8%AF%DB%8C-%D8%A6%DB%95%D8%AF%DB%95%D8%A8%D8%8C%D8%B2%D9%85%D8%A7%D9%86%D8%8C%D8%AF%DB%8C%D8%B1%DB%86%DA%A9-%D9%88-%D8%AC,38-شیکردنەوەی-شێوازی-بەکارهێنانی-زمان-لە-دەقی-ئەفسانەی-کوردی-ئەفسانەی-سەلیمی-جەوهەریی-بە-نموونە_9e2e845f.pdf,1524359,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/20-ئەفسانەی-کوردیی-شاماران-لە-ڕوانگەی-ئارکیتایپەکانی-کارڵ-گۆستاڤ-یۆنگەوە-لێكولينه‌وه‌يه‌كى-ده‌رونشيكارى.pdf,https://zcks.uoz.edu.krd/?product=%D8%A6%DB%95%DA%A4%D8%B3%D8%A7%D9%86%DB%95%DB%8C%D8%A7-%DA%A9%D9%88%D8%B1%D8%AF%DB%8C-%D8%A6%DB%95%D8%AF%DB%95%D8%A8%D8%8C%D8%B2%D9%85%D8%A7%D9%86%D8%8C%D8%AF%DB%8C%D8%B1%DB%86%DA%A9-%D9%88-%D8%AC,20-ئەفسانەی-کوردیی-شاماران-لە-ڕوانگەی-ئارکیتایپەکانی-کارڵ-گۆستاڤ-یۆنگەوە-لێكولينه_وه_يه_كى-ده_رونشيكارى_9323fc41.pdf,1567438,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/23-خێر-و-شەڕ-د-ئەفسانەیا-ئه‌و-مریێ-خزمه‌تا-ساخان-كرى-دا-ل-گۆرەی-ئۆلا-ئێزدییان-و-چەمکێن-دەروونییێن-کارل-گۆستاڤ-یۆنگ.pdf,https://zcks.uoz.edu.krd/?product=%D8%A6%DB%95%DA%A4%D8%B3%D8%A7%D9%86%DB%95%DB%8C%D8%A7-%DA%A9%D9%88%D8%B1%D8%AF%DB%8C-%D8%A6%DB%95%D8%AF%DB%95%D8%A8%D8%8C%D8%B2%D9%85%D8%A7%D9%86%D8%8C%D8%AF%DB%8C%D8%B1%DB%86%DA%A9-%D9%88-%D8%AC,23-خێر-و-شەڕ-د-ئەفسانەیا-ئه_و-مریێ-خزمه_تا-ساخان-كرى-دا-ل-گۆرەی-ئۆلا-ئێزدییان-و-چەمکێن-دەروونییێن-کارل-گۆستاڤ-یۆنگ_4049c64e.pdf,1584362,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/پێشگوتن.pdf,https://zcks.uoz.edu.krd/?product=%D8%A6%DB%95%DA%A4%D8%B3%D8%A7%D9%86%DB%95%DB%8C%D8%A7-%DA%A9%D9%88%D8%B1%D8%AF%DB%8C-%D8%A6%DB%95%D8%AF%DB%95%D8%A8%D8%8C%D8%B2%D9%85%D8%A7%D9%86%D8%8C%D8%AF%DB%8C%D8%B1%DB%86%DA%A9-%D9%88-%D8%AC,پێشگوتن_01f26462.pdf,1797697,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/37-نه‌خشه‌كرنا-میتافۆرێن-چه‌مكییێن-ده‌مى-د‌-ئه‌فسانه‌یێن-كوردیدا.pdf,https://zcks.uoz.edu.krd/?product=%D8%A6%DB%95%DA%A4%D8%B3%D8%A7%D9%86%DB%95%DB%8C%D8%A7-%DA%A9%D9%88%D8%B1%D8%AF%DB%8C-%D8%A6%DB%95%D8%AF%DB%95%D8%A8%D8%8C%D8%B2%D9%85%D8%A7%D9%86%D8%8C%D8%AF%DB%8C%D8%B1%DB%86%DA%A9-%D9%88-%D8%AC,37-نه_خشه_كرنا-میتافۆرێن-چه_مكییێن-ده_مى-د_-ئه_فسانه_یێن-كوردیدا_acc89b2f.pdf,1584791,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/24-سیما-و-دەرکەوتەکانی-ئایین-لە-نێو-ئەفسانەی-کوردیدا.pdf,https://zcks.uoz.edu.krd/?product=%D8%A6%DB%95%DA%A4%D8%B3%D8%A7%D9%86%DB%95%DB%8C%D8%A7-%DA%A9%D9%88%D8%B1%D8%AF%DB%8C-%D8%A6%DB%95%D8%AF%DB%95%D8%A8%D8%8C%D8%B2%D9%85%D8%A7%D9%86%D8%8C%D8%AF%DB%8C%D8%B1%DB%86%DA%A9-%D9%88-%D8%AC,24-سیما-و-دەرکەوتەکانی-ئایین-لە-نێو-ئەفسانەی-کوردیدا_0322aa8a.pdf,1377346,application/pdf
